gene,stratum,perc_id_hp,block,layer,n_layers,representation,condition,gen_bp,n_samples,v_norm,q_loo,alpha_own,aa_id_to_target,nt_id_to_target,indel_bp,indel_events,n_stop_codons,premature_stop,temperature,top_k,n_voting_species,pct_diagnostic_correct,n_diagnostic_scorable,pct_private_bp_correct,n_private_bp_scorable
ENSG00000153879,4,90.0,4074,blocks.27,1,cds_mean,add_a1.0,363,7,"{""27"": 5.6367}","{""27"": 3.2662}","{""27"": 0.5794}",38.13428571428572,55.035714285714285,11.714285714285714,6.857142857142857,0.2857142857142857,0.2857142857142857,,,18.0,35.83535108958838,59.0,20.714285714285715,20.0
ENSG00000153879,4,90.0,4074,blocks.27,1,cds_mean,add_own,363,7,"{""27"": 5.6367}","{""27"": 3.2662}","{""27"": 0.5794}",33.96857142857143,52.41142857142857,18.571428571428573,9.285714285714286,0.1428571428571428,0.0,,,18.0,39.46731234866828,59.0,25.714285714285715,20.0
ENSG00000153879,4,90.0,4074,blocks.27,1,cds_mean,random_a1.0,363,7,"{""27"": 5.6367}","{""27"": 3.2662}","{""27"": 0.5794}",45.40714285714286,59.77571428571429,13.142857142857142,6.857142857142857,0.2857142857142857,0.0,,,18.0,35.351089588377725,59.0,20.714285714285715,20.0
ENSG00000177943,0,57.08,5705,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6306}","{""27"": 5.7011}","{""27"": 1.0125}",21.562,47.506,73.6,33.4,7.0,1.0,,,9.0,45.909090909090914,308.0,42.47422680412372,97.0
ENSG00000177943,0,57.08,5705,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6306}","{""27"": 5.7011}","{""27"": 1.0125}",16.364,47.528,68.0,30.0,4.0,0.8,,,9.0,45.32467532467532,308.0,42.2680412371134,97.0
ENSG00000177943,0,57.08,5705,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6306}","{""27"": 5.7011}","{""27"": 1.0125}",17.148,47.946000000000005,54.0,29.2,5.2,0.8,,,9.0,45.58441558441558,308.0,42.2680412371134,97.0
ENSG00000177943,0,57.08,5705,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6306}","{""27"": 5.7011}","{""27"": 1.0125}",19.59,48.23,79.2,36.8,5.8,1.0,,,9.0,47.66233766233766,308.0,44.94845360824742,97.0
ENSG00000100060,1,67.6012,5220,none,0,cds_mean,unsteered,819,5,"{""27"": 5.6318}","{""27"": 5.2196}","{""27"": 0.9268}",13.896,45.92,60.4,28.8,0.2,0.2,,,19.0,45.595238095238095,168.0,47.64705882352941,34.0
ENSG00000100060,1,67.6012,5220,blocks.27,1,cds_mean,add_a1.0,819,5,"{""27"": 5.6318}","{""27"": 5.2196}","{""27"": 0.9268}",14.308000000000002,47.09,58.4,29.4,0.4,0.2,,,19.0,47.85714285714285,168.0,44.11764705882353,34.0
ENSG00000100060,1,67.6012,5220,blocks.27,1,cds_mean,add_own,819,5,"{""27"": 5.6318}","{""27"": 5.2196}","{""27"": 0.9268}",13.6,44.292,56.0,25.6,1.6,0.6,,,19.0,44.523809523809526,168.0,38.82352941176471,34.0
ENSG00000100060,1,67.6012,5220,blocks.27,1,cds_mean,random_a1.0,819,5,"{""27"": 5.6318}","{""27"": 5.2196}","{""27"": 0.9268}",14.848,45.6,62.0,28.4,0.2,0.2,,,19.0,45.83333333333333,168.0,49.41176470588236,34.0
ENSG00000256061,2,73.0952,6854,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6264}","{""27"": 7.4045}","{""27"": 1.316}",12.912,43.82,92.4,34.0,9.8,1.0,,,22.0,43.36134453781513,238.0,41.48148148148148,54.0
ENSG00000256061,2,73.0952,6854,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6264}","{""27"": 7.4045}","{""27"": 1.316}",14.941999999999998,42.164,57.6,29.0,4.0,0.6,,,22.0,43.4453781512605,238.0,39.25925925925926,54.0
ENSG00000256061,2,73.0952,6854,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6264}","{""27"": 7.4045}","{""27"": 1.316}",14.38,42.89,74.4,33.4,1.4,0.4,,,22.0,47.39495798319328,238.0,48.51851851851852,54.0
ENSG00000256061,2,73.0952,6854,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6264}","{""27"": 7.4045}","{""27"": 1.316}",12.396,40.184000000000005,53.2,27.6,8.6,1.0,,,22.0,42.01680672268908,238.0,40.37037037037037,54.0
ENSG00000163930,3,86.0082,4651,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6283}","{""27"": 6.6426}","{""27"": 1.1802}",53.354000000000006,62.706,24.0,13.0,3.4,0.4,,,18.0,36.17021276595744,188.0,26.29629629629629,54.0
ENSG00000163930,3,86.0082,4651,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6283}","{""27"": 6.6426}","{""27"": 1.1802}",56.596,62.84,28.8,13.0,0.2,0.2,,,18.0,35.638297872340424,188.0,29.62962962962963,54.0
ENSG00000163930,3,86.0082,4651,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6283}","{""27"": 6.6426}","{""27"": 1.1802}",53.338,62.614,36.8,17.4,0.0,0.0,,,18.0,39.46808510638298,188.0,35.92592592592593,54.0
ENSG00000163930,3,86.0082,4651,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6283}","{""27"": 6.6426}","{""27"": 1.1802}",54.128,62.83200000000001,32.4,13.6,0.6,0.2,,,18.0,34.25531914893617,188.0,28.148148148148145,54.0
ENSG00000167693,4,91.954,5045,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6354}","{""27"": 3.7846}","{""27"": 0.6716}",13.18,43.392,56.8,27.4,2.2,0.8,,,16.0,42.53968253968255,126.0,38.03921568627451,51.0
ENSG00000167693,4,91.954,5045,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6354}","{""27"": 3.7846}","{""27"": 0.6716}",11.846,46.19,60.0,28.6,1.0,0.4,,,16.0,46.82539682539682,126.0,39.6078431372549,51.0
ENSG00000167693,4,91.954,5045,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6354}","{""27"": 3.7846}","{""27"": 0.6716}",11.162,41.852,41.6,21.0,2.4,0.8,,,16.0,43.333333333333336,126.0,35.294117647058826,51.0
ENSG00000167693,4,91.954,5045,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6354}","{""27"": 3.7846}","{""27"": 0.6716}",12.684,45.034,54.8,26.8,3.0,0.4,,,16.0,43.80952380952381,126.0,36.07843137254902,51.0
ENSG00000121940,0,59.7096,2273,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6324}","{""27"": 4.9718}","{""27"": 0.8827}",16.442,46.95,70.0,33.6,10.2,0.6,,,20.0,43.18840579710145,207.0,35.357142857142854,56.0
ENSG00000121940,0,59.7096,2273,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6324}","{""27"": 4.9718}","{""27"": 0.8827}",14.2,44.866,69.6,33.4,14.2,1.0,,,20.0,44.54106280193237,207.0,43.57142857142857,56.0
ENSG00000121940,0,59.7096,2273,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6324}","{""27"": 4.9718}","{""27"": 0.8827}",13.408,43.998000000000005,58.0,30.4,20.2,1.0,,,20.0,38.743961352657,207.0,35.0,56.0
ENSG00000121940,0,59.7096,2273,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6324}","{""27"": 4.9718}","{""27"": 0.8827}",14.74,45.776,68.8,32.6,11.4,1.0,,,20.0,42.028985507246375,207.0,35.0,56.0
ENSG00000122367,1,72.4897,4554,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6343}","{""27"": 4.2269}","{""27"": 0.7502}",9.734,39.4,56.4,29.8,14.2,0.8,,,19.0,41.95918367346938,245.0,36.47058823529412,17.0
ENSG00000122367,1,72.4897,4554,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6343}","{""27"": 4.2269}","{""27"": 0.7502}",9.888,39.152,48.4,29.0,10.6,0.8,,,19.0,40.40816326530613,245.0,49.41176470588236,17.0
ENSG00000122367,1,72.4897,4554,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6343}","{""27"": 4.2269}","{""27"": 0.7502}",11.553999999999998,39.166,57.6,29.4,8.2,0.8,,,19.0,38.285714285714285,245.0,43.52941176470589,17.0
ENSG00000122367,1,72.4897,4554,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6343}","{""27"": 4.2269}","{""27"": 0.7502}",7.934,38.236,52.8,30.0,25.0,0.8,,,19.0,41.38775510204082,245.0,35.294117647058826,17.0
ENSG00000155052,2,79.5715,5517,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6302}","{""27"": 5.8518}","{""27"": 1.0394}",11.684,41.12,60.0,30.6,22.2,1.0,,,16.0,43.125,192.0,42.60869565217392,69.0
ENSG00000155052,2,79.5715,5517,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6302}","{""27"": 5.8518}","{""27"": 1.0394}",10.868,43.406,78.8,39.0,8.4,0.8,,,16.0,44.27083333333333,192.0,42.028985507246375,69.0
ENSG00000155052,2,79.5715,5517,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6302}","{""27"": 5.8518}","{""27"": 1.0394}",11.784,42.034,74.4,35.4,12.2,1.0,,,16.0,42.39583333333333,192.0,39.71014492753624,69.0
ENSG00000155052,2,79.5715,5517,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6302}","{""27"": 5.8518}","{""27"": 1.0394}",11.478,41.896,62.8,31.6,13.0,0.8,,,16.0,42.70833333333333,192.0,41.15942028985507,69.0
ENSG00000143479,3,81.2925,1800,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6286}","{""27"": 6.5132}","{""27"": 1.1572}",14.202000000000002,41.312,61.2,32.2,12.0,0.8,,,22.0,34.879999999999995,250.0,33.61702127659574,47.0
ENSG00000143479,3,81.2925,1800,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6286}","{""27"": 6.5132}","{""27"": 1.1572}",15.358,46.114,70.4,34.8,2.6,0.2,,,22.0,47.28,250.0,43.40425531914893,47.0
ENSG00000143479,3,81.2925,1800,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6286}","{""27"": 6.5132}","{""27"": 1.1572}",14.956,45.402,67.6,31.6,3.4,0.4,,,22.0,48.0,250.0,41.70212765957447,47.0
ENSG00000143479,3,81.2925,1800,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6286}","{""27"": 6.5132}","{""27"": 1.1572}",14.044,43.104,69.2,33.6,8.4,0.6,,,22.0,35.68,250.0,36.59574468085106,47.0
ENSG00000162670,4,94.2559,640,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6321}","{""27"": 5.1187}","{""27"": 0.9089}",12.178,43.364,78.0,35.8,13.8,1.0,,,18.0,44.736842105263165,114.0,44.5,40.0
ENSG00000162670,4,94.2559,640,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6321}","{""27"": 5.1187}","{""27"": 0.9089}",10.292,41.95399999999999,82.4,36.6,8.6,1.0,,,18.0,45.78947368421053,114.0,49.0,40.0
ENSG00000162670,4,94.2559,640,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6321}","{""27"": 5.1187}","{""27"": 0.9089}",11.136,42.654,74.4,37.2,10.8,1.0,,,18.0,44.91228070175439,114.0,45.0,40.0
ENSG00000162670,4,94.2559,640,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6321}","{""27"": 5.1187}","{""27"": 0.9089}",11.18,42.91,79.6,39.0,14.8,1.0,,,18.0,40.17543859649123,114.0,38.0,40.0
ENSG00000128408,0,54.1885,2580,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6287}","{""27"": 6.452}","{""27"": 1.1463}",14.326,46.112,71.2,34.0,4.2,0.6,,,16.0,46.90909090909091,330.0,43.06306306306306,111.0
ENSG00000128408,0,54.1885,2580,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6287}","{""27"": 6.452}","{""27"": 1.1463}",14.908,43.686,61.2,28.4,1.4,0.8,,,16.0,46.90909090909091,330.0,43.06306306306306,111.0
ENSG00000128408,0,54.1885,2580,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6287}","{""27"": 6.452}","{""27"": 1.1463}",17.738,44.702,51.2,30.0,0.8,0.4,,,16.0,46.60606060606061,330.0,45.4054054054054,111.0
ENSG00000128408,0,54.1885,2580,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6287}","{""27"": 6.452}","{""27"": 1.1463}",16.478,45.078,55.2,30.2,3.0,0.6,,,16.0,44.78787878787879,330.0,43.24324324324324,111.0
ENSG00000076650,1,69.2803,600,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6321}","{""27"": 5.1258}","{""27"": 0.9101}",12.082,42.49,68.0,31.4,7.8,0.6,,,21.0,42.47191011235955,178.0,39.24528301886793,53.0
ENSG00000076650,1,69.2803,600,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6321}","{""27"": 5.1258}","{""27"": 0.9101}",12.064,41.42,65.2,29.2,4.6,0.4,,,21.0,41.12359550561798,178.0,39.62264150943396,53.0
ENSG00000076650,1,69.2803,600,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6321}","{""27"": 5.1258}","{""27"": 0.9101}",12.056,39.422,60.8,29.2,1.4,0.4,,,21.0,38.65168539325843,178.0,47.54716981132076,53.0
ENSG00000076650,1,69.2803,600,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6321}","{""27"": 5.1258}","{""27"": 0.9101}",11.66,43.47,76.0,33.8,9.0,0.6,,,21.0,44.49438202247192,178.0,43.77358490566038,53.0
ENSG00000101189,2,78.4314,1083,none,0,cds_mean,unsteered,492,5,"{""27"": 5.635}","{""27"": 3.9723}","{""27"": 0.7049}",16.580000000000002,37.842,22.8,11.8,1.4,0.6,,,16.0,23.91752577319588,97.0,20.869565217391305,23.0
ENSG00000101189,2,78.4314,1083,blocks.27,1,cds_mean,add_a1.0,492,5,"{""27"": 5.635}","{""27"": 3.9723}","{""27"": 0.7049}",35.386,49.684,19.2,8.0,0.4,0.4,,,16.0,22.68041237113402,97.0,20.0,23.0
ENSG00000101189,2,78.4314,1083,blocks.27,1,cds_mean,add_own,492,5,"{""27"": 5.635}","{""27"": 3.9723}","{""27"": 0.7049}",21.406,43.232000000000006,20.0,10.8,1.0,0.2,,,16.0,25.15463917525773,97.0,17.391304347826086,23.0
ENSG00000101189,2,78.4314,1083,blocks.27,1,cds_mean,random_a1.0,492,5,"{""27"": 5.635}","{""27"": 3.9723}","{""27"": 0.7049}",38.454,53.104,15.6,8.8,1.0,0.2,,,16.0,29.07216494845361,97.0,22.608695652173918,23.0
ENSG00000149823,3,85.0384,3905,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6272}","{""27"": 7.0461}","{""27"": 1.2521}",16.282,48.096,70.0,33.8,2.4,0.8,,,20.0,50.4054054054054,148.0,50.56603773584906,53.0
ENSG00000149823,3,85.0384,3905,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6272}","{""27"": 7.0461}","{""27"": 1.2521}",17.974,50.526,62.8,29.0,1.0,0.6,,,20.0,52.567567567567565,148.0,49.81132075471698,53.0
ENSG00000149823,3,85.0384,3905,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6272}","{""27"": 7.0461}","{""27"": 1.2521}",16.683999999999997,49.452,64.8,29.8,0.2,0.2,,,20.0,55.270270270270274,148.0,53.9622641509434,53.0
ENSG00000149823,3,85.0384,3905,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6272}","{""27"": 7.0461}","{""27"": 1.2521}",16.196,50.508,63.6,30.8,0.4,0.4,,,20.0,55.4054054054054,148.0,50.18867924528302,53.0
ENSG00000148935,4,91.0543,3859,none,0,cds_mean,unsteered,855,5,"{""27"": 5.6323}","{""27"": 5.0452}","{""27"": 0.8958}",19.502,47.572,61.6,29.2,8.4,0.6,,,16.0,40.0,127.0,34.583333333333336,48.0
ENSG00000148935,4,91.0543,3859,blocks.27,1,cds_mean,add_a1.0,855,5,"{""27"": 5.6323}","{""27"": 5.0452}","{""27"": 0.8958}",21.298,46.626,61.2,25.0,6.0,0.4,,,16.0,41.88976377952756,127.0,34.583333333333336,48.0
ENSG00000148935,4,91.0543,3859,blocks.27,1,cds_mean,add_own,855,5,"{""27"": 5.6323}","{""27"": 5.0452}","{""27"": 0.8958}",15.925999999999998,42.772000000000006,50.8,24.8,14.2,0.8,,,16.0,37.79527559055119,127.0,37.91666666666666,48.0
ENSG00000148935,4,91.0543,3859,blocks.27,1,cds_mean,random_a1.0,855,5,"{""27"": 5.6323}","{""27"": 5.0452}","{""27"": 0.8958}",19.206,45.976,57.6,26.8,13.6,0.6,,,16.0,42.83464566929134,127.0,37.91666666666666,48.0
ENSG00000248487,0,57.9336,6821,none,0,cds_mean,unsteered,642,5,"{""27"": 5.6343}","{""27"": 4.2393}","{""27"": 0.7524}",28.638,51.198,38.8,15.4,3.2,0.8,,,13.0,32.0,195.0,30.85714285714285,70.0
ENSG00000248487,0,57.9336,6821,blocks.27,1,cds_mean,add_a1.0,642,5,"{""27"": 5.6343}","{""27"": 4.2393}","{""27"": 0.7524}",17.8,47.0,41.6,21.0,2.4,0.8,,,13.0,38.46153846153846,195.0,42.85714285714285,70.0
ENSG00000248487,0,57.9336,6821,blocks.27,1,cds_mean,add_own,642,5,"{""27"": 5.6343}","{""27"": 4.2393}","{""27"": 0.7524}",46.082,58.758,18.4,10.2,1.4,0.8,,,13.0,26.05128205128205,195.0,24.571428571428573,70.0
ENSG00000248487,0,57.9336,6821,blocks.27,1,cds_mean,random_a1.0,642,5,"{""27"": 5.6343}","{""27"": 4.2393}","{""27"": 0.7524}",37.804,56.034000000000006,30.0,15.4,4.6,0.6,,,13.0,27.69230769230769,195.0,25.714285714285715,70.0
ENSG00000140368,1,68.5096,4006,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6286}","{""27"": 6.4853}","{""27"": 1.1522}",58.368,64.918,20.0,11.2,1.2,0.2,,,18.0,25.55956678700361,277.0,11.958762886597938,97.0
ENSG00000140368,1,68.5096,4006,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6286}","{""27"": 6.4853}","{""27"": 1.1522}",39.242,55.55799999999999,34.4,18.6,1.2,0.6,,,18.0,34.0072202166065,277.0,27.216494845360824,97.0
ENSG00000140368,1,68.5096,4006,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6286}","{""27"": 6.4853}","{""27"": 1.1522}",21.95,47.592,47.6,27.0,2.4,0.8,,,18.0,34.65703971119133,277.0,30.92783505154639,97.0
ENSG00000140368,1,68.5096,4006,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6286}","{""27"": 6.4853}","{""27"": 1.1522}",58.178,64.72200000000001,14.8,6.6,0.2,0.2,,,18.0,23.465703971119133,277.0,8.453608247422682,97.0
ENSG00000070061,2,73.5736,493,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6298}","{""27"": 6.0444}","{""27"": 1.0737}",10.236,41.924,65.2,33.8,26.6,1.0,,,20.0,42.47787610619469,226.0,46.57534246575342,73.0
ENSG00000070061,2,73.5736,493,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6298}","{""27"": 6.0444}","{""27"": 1.0737}",12.85,41.472,62.0,32.2,3.6,0.8,,,20.0,39.73451327433628,226.0,38.08219178082192,73.0
ENSG00000070061,2,73.5736,493,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6298}","{""27"": 6.0444}","{""27"": 1.0737}",11.144,40.28,62.0,32.4,9.4,1.0,,,20.0,41.150442477876105,226.0,44.65753424657534,73.0
ENSG00000070061,2,73.5736,493,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6298}","{""27"": 6.0444}","{""27"": 1.0737}",9.594,40.484,59.6,30.2,11.8,0.8,,,20.0,42.12389380530973,226.0,41.36986301369864,73.0
ENSG00000117758,3,84.7826,664,none,0,cds_mean,unsteered,696,5,"{""27"": 5.6285}","{""27"": 6.5605}","{""27"": 1.1656}",14.306,45.258,48.4,23.4,0.8,0.6,,,18.0,47.48299319727891,147.0,46.44067796610169,59.0
ENSG00000117758,3,84.7826,664,blocks.27,1,cds_mean,add_a1.0,696,5,"{""27"": 5.6285}","{""27"": 6.5605}","{""27"": 1.1656}",17.336,45.194,40.4,18.4,0.2,0.2,,,18.0,46.802721088435376,147.0,45.76271186440678,59.0
ENSG00000117758,3,84.7826,664,blocks.27,1,cds_mean,add_own,696,5,"{""27"": 5.6285}","{""27"": 6.5605}","{""27"": 1.1656}",14.46,42.664,38.8,19.4,1.0,0.6,,,18.0,50.20408163265306,147.0,48.47457627118644,59.0
ENSG00000117758,3,84.7826,664,blocks.27,1,cds_mean,random_a1.0,696,5,"{""27"": 5.6285}","{""27"": 6.5605}","{""27"": 1.1656}",19.764,47.626,56.0,24.0,0.2,0.2,,,18.0,47.755102040816325,147.0,48.135593220338976,59.0
ENSG00000173653,4,88.7538,5471,none,0,cds_mean,unsteered,912,5,"{""27"": 5.6314}","{""27"": 5.4031}","{""27"": 0.9595}",12.048,46.468,56.0,29.0,1.0,0.4,,,17.0,52.56756756756757,148.0,50.57142857142857,70.0
ENSG00000173653,4,88.7538,5471,blocks.27,1,cds_mean,add_a1.0,912,5,"{""27"": 5.6314}","{""27"": 5.4031}","{""27"": 0.9595}",14.852,47.162,56.4,27.2,1.0,0.6,,,17.0,57.567567567567565,148.0,57.142857142857146,70.0
ENSG00000173653,4,88.7538,5471,blocks.27,1,cds_mean,add_own,912,5,"{""27"": 5.6314}","{""27"": 5.4031}","{""27"": 0.9595}",13.191999999999998,46.522000000000006,52.0,27.6,0.8,0.4,,,17.0,54.5945945945946,148.0,53.71428571428571,70.0
ENSG00000173653,4,88.7538,5471,blocks.27,1,cds_mean,random_a1.0,912,5,"{""27"": 5.6314}","{""27"": 5.4031}","{""27"": 0.9595}",12.49,44.89,41.6,23.4,0.6,0.4,,,17.0,52.56756756756757,148.0,53.71428571428571,70.0
ENSG00000185187,0,53.6585,6071,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6264}","{""27"": 7.3789}","{""27"": 1.3115}",14.662,45.758,76.8,36.4,8.8,1.0,,,15.0,46.2,300.0,45.373134328358205,67.0
ENSG00000185187,0,53.6585,6071,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6264}","{""27"": 7.3789}","{""27"": 1.3115}",14.446000000000002,46.418,62.8,35.6,2.2,0.8,,,15.0,47.46666666666666,300.0,42.38805970149254,67.0
ENSG00000185187,0,53.6585,6071,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6264}","{""27"": 7.3789}","{""27"": 1.3115}",12.992,45.196,64.8,30.8,3.4,0.8,,,15.0,45.4,300.0,41.791044776119406,67.0
ENSG00000185187,0,53.6585,6071,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6264}","{""27"": 7.3789}","{""27"": 1.3115}",12.88,43.766,62.8,31.8,5.4,1.0,,,15.0,43.266666666666666,300.0,45.67164179104478,67.0
ENSG00000122512,1,70.3016,2299,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6289}","{""27"": 6.4017}","{""27"": 1.1373}",29.352,51.90599999999999,53.2,22.8,14.0,0.8,,,20.0,38.7434554973822,191.0,32.19512195121952,41.0
ENSG00000122512,1,70.3016,2299,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6289}","{""27"": 6.4017}","{""27"": 1.1373}",42.446000000000005,57.116,45.2,18.0,10.4,0.6,,,20.0,34.76439790575917,191.0,26.82926829268293,41.0
ENSG00000122512,1,70.3016,2299,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6289}","{""27"": 6.4017}","{""27"": 1.1373}",29.124,52.154,59.2,29.0,13.2,0.8,,,20.0,39.3717277486911,191.0,38.53658536585366,41.0
ENSG00000122512,1,70.3016,2299,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6289}","{""27"": 6.4017}","{""27"": 1.1373}",30.544,54.15599999999999,58.4,28.2,18.2,0.8,,,20.0,43.66492146596859,191.0,38.04878048780488,41.0
ENSG00000182747,2,77.1635,5925,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6306}","{""27"": 5.7184}","{""27"": 1.0156}",18.908,45.734,47.2,21.6,0.6,0.4,,,21.0,38.95287958115184,191.0,37.096774193548384,62.0
ENSG00000182747,2,77.1635,5925,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6306}","{""27"": 5.7184}","{""27"": 1.0156}",16.972,45.612,46.8,21.8,1.4,0.4,,,21.0,39.68586387434555,191.0,41.61290322580645,62.0
ENSG00000182747,2,77.1635,5925,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6306}","{""27"": 5.7184}","{""27"": 1.0156}",23.222,50.106,54.8,24.4,0.4,0.4,,,21.0,40.10471204188482,191.0,34.193548387096776,62.0
ENSG00000182747,2,77.1635,5925,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6306}","{""27"": 5.7184}","{""27"": 1.0156}",18.592,47.858,71.2,26.4,2.4,0.4,,,21.0,40.94240837696335,191.0,34.193548387096776,62.0
ENSG00000131023,3,87.9646,3917,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6264}","{""27"": 7.3854}","{""27"": 1.3126}",13.652,43.006,63.6,32.8,10.2,0.6,,,21.0,41.21546961325967,181.0,35.33333333333333,60.0
ENSG00000131023,3,87.9646,3917,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6264}","{""27"": 7.3854}","{""27"": 1.3126}",15.014,44.49,68.8,33.8,2.0,0.4,,,21.0,44.97237569060773,181.0,46.33333333333333,60.0
ENSG00000131023,3,87.9646,3917,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6264}","{""27"": 7.3854}","{""27"": 1.3126}",13.698,42.754,58.8,27.2,6.2,0.4,,,21.0,43.31491712707182,181.0,46.66666666666666,60.0
ENSG00000131023,3,87.9646,3917,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6264}","{""27"": 7.3854}","{""27"": 1.3126}",12.072,40.888,64.8,30.4,12.8,0.8,,,21.0,34.80662983425414,181.0,29.666666666666664,60.0
ENSG00000187231,4,96.6954,6167,none,0,cds_mean,unsteered,1000,5,"{""27"": 5.6268}","{""27"": 7.2281}","{""27"": 1.2846}",54.746,64.654,34.4,17.8,3.6,0.6,,,20.0,35.294117647058826,136.0,23.87096774193548,31.0
ENSG00000187231,4,96.6954,6167,blocks.27,1,cds_mean,add_a1.0,1000,5,"{""27"": 5.6268}","{""27"": 7.2281}","{""27"": 1.2846}",48.692,59.854,38.0,20.0,1.6,0.4,,,20.0,37.35294117647059,136.0,38.064516129032256,31.0
ENSG00000187231,4,96.6954,6167,blocks.27,1,cds_mean,add_own,1000,5,"{""27"": 5.6268}","{""27"": 7.2281}","{""27"": 1.2846}",38.636,55.44199999999999,45.2,22.0,2.0,0.4,,,20.0,42.35294117647059,136.0,36.774193548387096,31.0
ENSG00000187231,4,96.6954,6167,blocks.27,1,cds_mean,random_a1.0,1000,5,"{""27"": 5.6268}","{""27"": 7.2281}","{""27"": 1.2846}",66.18199999999999,70.074,34.0,14.0,1.0,0.2,,,20.0,26.61764705882353,136.0,18.70967741935484,31.0
