gene,condition,site_set,n_samples,n_sites,n_voting_species,A_cov,A_all,L,C,K,excess,A_null,A_M,C_M,frac_M_eq_P,gc_up_A,gc_down_A,gc_neutral_A,gc_up_n,gc_down_n,gc_neutral_n
ENSG00000020426,unsteered,platy_not_human,5,187.0,20,21.23343408509649,21.06951871657754,29.862822599395493,73.16987087517934,99.67914438502672,3.553123647532638,17.680310437563854,74.63961869332714,399.108656145385,8.584050220878865,23.406438631790746,15.555555555555554,12.549019607843135,141.6,27.0,17.8
ENSG00000020426,unsteered,private,5,63.0,20,11.879160266257042,11.746031746031749,22.77009728622632,51.0,99.68253968253968,1.2066417965035483,10.672518469753491,76.59498207885305,1222.0,0.0,14.166666666666666,4.444444444444445,4.0,48.0,9.0,5.8
ENSG00000020426,unsteered,shared_not_private,5,124.0,20,25.986250661025917,25.806451612903224,33.46641988365944,78.9060939060939,99.6774193548387,3.7835943055826418,22.20265635544327,73.64621893178212,310.0690975690976,12.94553146483342,28.14986123959297,21.11111111111111,16.666666666666668,93.6,18.0,12.0
ENSG00000020922,add_a0.5,platy_not_human,5,159.0,21,38.67907466768947,37.35849056603773,76.83191878751651,50.34299865841204,96.60377358490568,10.823844030955453,27.855230636734017,28.491989309446616,37.19245943168143,11.459338005448062,28.212583767684293,54.63138973149084,44.26780626780627,82.4,45.0,26.2
ENSG00000020922,add_a0.5,private,5,41.0,21,34.19637095375221,32.68292682926829,71.97564445061235,47.52114695340502,95.60975609756098,11.490416463843934,22.70595448990828,27.524355549387643,38.8670868866642,0.0,27.02564102564103,37.97979797979798,39.78021978021978,15.0,10.6,13.6
ENSG00000020922,add_a0.5,shared_not_private,5,118.0,21,40.21122182271696,38.983050847457626,78.50758249193987,51.24172237383917,96.94915254237289,10.476464484700305,29.734757338016657,28.840018044075304,36.897997372132295,15.385095063087926,28.504802103267576,59.83193277310924,48.81118881118881,67.4,34.4,12.6
ENSG00000020922,add_a0.5_L24,platy_not_human,5,159.0,21,36.3201875080433,35.094339622641506,77.99044935667327,46.62730014100652,96.60377358490568,9.010844589908686,27.30934291813461,25.13327911809885,32.348923623694944,11.589196382365262,24.03128840047245,54.80193236714975,43.162393162393165,82.4,44.8,26.4
ENSG00000020922,add_a0.5_L24,private,5,41.0,21,38.53220762976861,37.5609756097561,79.45278298936836,48.33478639930253,97.5609756097561,9.74886387325412,28.78334375651449,20.547217010631645,26.44173205463528,0.0,28.166666666666668,47.45454545454545,43.62637362637363,15.6,10.6,13.8
ENSG00000020922,add_a0.5_L24,shared_not_private,5,118.0,21,35.58670073606486,34.237288135593225,77.45565505722752,46.11860742201543,96.27118644067797,8.717820083405938,26.868880652658923,26.775382810624095,34.877551675463266,15.67243763506496,23.06220974251665,57.12605042016808,43.07692307692308,66.8,34.2,12.6
ENSG00000020922,add_a1.0,platy_not_human,5,159.0,21,37.74674927009898,36.35220125786164,78.57791070284127,48.12318091056365,96.35220125786164,9.466836025171547,28.279913244927435,24.529117709891047,31.28444525121615,11.489482304350922,26.82907951330422,53.68324294512363,44.33048433048433,82.0,44.6,26.6
ENSG00000020922,add_a1.0,private,5,41.0,21,34.565114932252285,32.6829268292683,78.57921691811293,43.7801724137931,95.1219512195122,5.813603998263817,28.75151093398847,21.42078308188706,27.66522988505747,0.0,19.115384615384617,39.81818181818182,47.03296703296703,14.8,10.6,13.6
ENSG00000020922,add_a1.0,shared_not_private,5,118.0,21,38.87914682621428,37.6271186440678,78.62336181699555,49.61597552354934,96.77966101694916,9.54764962689958,29.331497199314704,25.54939600530429,32.68545347107606,15.411029464308369,28.532731598922386,58.08708938120704,41.53846153846153,67.2,34.0,13.0
ENSG00000020922,add_a1.0_L24,platy_not_human,5,159.0,21,39.07935158811669,37.61006289308176,75.15695662170147,52.04190578963719,96.2264150943396,10.259201279640807,28.82015030847588,27.58481357624326,36.77385915861415,11.50214370315656,25.30809053739801,60.81818181818183,45.04273504273504,81.6,44.8,26.6
ENSG00000020922,add_a1.0_L24,private,5,41.0,21,38.97404627892433,38.04878048780488,75.54440275171983,51.61128105302188,97.5609756097561,7.155151894176285,31.818894384748045,24.96841776110069,33.312198739340005,0.0,23.547619047619047,52.0,45.71428571428572,15.2,10.8,14.0
ENSG00000020922,add_a1.0_L24,shared_not_private,5,118.0,21,39.12938101626058,37.45762711864407,75.03487481325111,52.18831789922177,95.76271186440678,10.51222731073257,28.61715370552802,28.50824814810964,38.02265118907873,15.574028819123086,25.665518561040948,63.60224089635855,44.35897435897436,66.4,34.0,12.6
ENSG00000020922,add_a2.0,platy_not_human,5,159.0,21,42.71021516249409,41.25786163522013,80.21462868171088,53.07132651765304,96.60377358490568,11.98932739454847,30.72088776794562,23.580901416896744,29.65125802823034,11.591858991547344,44.44977706791838,41.473295932518106,38.66096866096866,83.4,43.8,26.4
ENSG00000020922,add_a2.0,private,5,41.0,21,38.883183568677794,37.5609756097561,79.14249037227214,49.35353535353535,96.58536585365854,9.295713878191416,29.587469690486376,20.857509627727858,27.65252525252525,0.0,37.5,38.30303030303031,41.2087912087912,15.6,10.4,13.6
ENSG00000020922,add_a2.0,shared_not_private,5,118.0,21,43.97499891015302,42.54237288135593,80.50323684554688,54.33110522600405,96.61016949152544,10.54593149581279,33.429067414340224,24.60536640655652,31.201193429811397,15.620449888835603,46.075900102239,42.45238095238095,36.15384615384615,67.8,33.4,12.8
ENSG00000020922,add_a2.0_L24,platy_not_human,5,159.0,21,37.78549159376914,36.22641509433962,76.6725652681429,49.34263651023333,95.84905660377358,8.776330121039004,29.00916147273013,27.647745613457943,36.35796439450065,10.890419121835858,24.0306449633049,60.093023255813954,42.47863247863248,81.4,44.6,26.4
ENSG00000020922,add_a2.0_L24,private,5,41.0,21,33.10378196899378,32.19512195121951,74.86733484743755,44.13444792755138,97.07317073170732,7.036244443048036,26.06753752594574,25.62047003061124,34.656913967258795,0.0,16.75,48.2020202020202,40.76923076923077,15.6,10.4,13.8
ENSG00000020922,add_a2.0_L24,shared_not_private,5,118.0,21,39.43046333745063,37.6271186440678,77.31397618421212,51.10245263721639,95.42372881355932,9.025742547566503,30.40472078988413,28.365740667011085,36.970315083190485,14.741178700797576,25.785968220395358,63.74789915966387,44.35897435897436,65.8,34.2,12.6
ENSG00000020922,add_a3.0,platy_not_human,5,159.0,21,40.89554531490016,39.87421383647799,81.27834531060338,50.28276072842125,97.48427672955977,9.646420024350292,31.24912529054986,22.333795237021043,27.66466219058905,10.966259546904707,47.848402011406975,31.09661835748792,35.46210826210826,84.0,45.0,26.0
ENSG00000020922,add_a3.0,private,5,41.0,21,34.829268292682926,34.14634146341464,75.60975609756098,46.14303707045643,98.04878048780488,6.981054446908106,27.84821384577482,25.390243902439025,34.524165350778254,0.0,35.5,34.54545454545455,34.505494505494504,15.8,11.0,13.4
ENSG00000020922,add_a3.0,shared_not_private,5,118.0,21,43.02956416528578,41.86440677966102,83.26731371156527,51.63348613257036,97.28813559322036,9.321507838822672,33.70805632646311,21.256135090349563,25.60450784866227,14.804439885320496,50.6898372587192,29.97351667939903,36.53846153846153,68.2,34.0,12.6
ENSG00000020922,add_a3.0_L24,platy_not_human,5,159.0,21,37.72823961328905,36.477987421383645,75.02456763472443,50.24634509453402,96.72955974842768,10.762556729399638,26.96568288388941,25.752899862657177,34.41031069737475,11.444792282852804,27.45950215131535,54.526192154099135,41.76638176638177,83.4,44.0,26.4
ENSG00000020922,add_a3.0_L24,private,5,41.0,21,34.4484052532833,33.65853658536586,78.11507191994997,43.80212260857422,98.04878048780488,7.547054977542783,26.90135027574052,22.38492808005003,29.31308476469767,0.0,24.166666666666668,37.27272727272727,43.62637362637363,15.6,10.8,13.8
ENSG00000020922,add_a3.0_L24,shared_not_private,5,118.0,21,38.912568309963056,37.45762711864407,73.9184161828195,52.72589969648793,96.27118644067797,10.631882489804278,28.280685820158784,26.957058623858607,36.68095100448041,15.493866206493532,28.204945478869973,60.20419531448943,39.74358974358975,67.8,33.2,12.6
ENSG00000020922,add_a4.0,platy_not_human,5,159.0,21,43.38785418811055,42.0125786163522,83.10741128130574,52.18512688945151,96.85534591194968,11.760284776797494,31.62756941131305,20.12516473059092,24.3022716293856,11.035837053354678,57.4990719179238,21.91362190301745,34.09230769230769,83.8,43.8,26.4
ENSG00000020922,add_a4.0,private,5,41.0,21,38.00813008130082,36.58536585365854,78.2539086929331,48.34647147147148,96.58536585365854,10.304556983215525,27.703573098085293,21.74609130706692,31.53716216216217,0.0,50.41666666666666,21.454545454545457,36.04395604395605,15.6,10.2,13.8
ENSG00000020922,add_a4.0,shared_not_private,5,118.0,21,45.27988355446337,43.89830508474576,84.78850800163828,53.3591172079134,96.94915254237289,10.210046239336297,35.069837315127074,19.55808467946478,23.10068122433744,14.85761630462964,59.18126757516764,22.06885334779073,32.05128205128205,68.2,33.6,12.6
ENSG00000020922,add_a4.0_L24,platy_not_human,5,159.0,21,40.81930665101682,39.24528301886793,75.3733056537887,54.12591037413199,96.1006289308176,12.06589679425205,28.75340985676477,29.46176664524931,39.4243903566567,11.38497221083898,25.468540829986612,63.133069828722,51.47920227920228,82.4,44.4,26.0
ENSG00000020922,add_a4.0_L24,private,5,41.0,21,40.65384615384615,39.02439024390244,75.67948717948718,53.45932442706636,96.09756097560977,10.281623931623932,30.372222222222224,24.833333333333336,33.66537882666915,0.0,16.916666666666664,59.63636363636364,52.63736263736264,15.4,10.4,13.6
ENSG00000020922,add_a4.0_L24,shared_not_private,5,118.0,21,40.89841909506355,39.32203389830509,75.29585988827398,54.38763527985832,96.10169491525424,10.246084263577728,30.652334831485824,31.042100248697928,41.803668916068034,15.340162642080385,27.442732859765343,64.15336134453781,49.98834498834499,67.0,34.0,12.4
ENSG00000020922,add_cone_removed_a1.0,platy_not_human,5,159.0,21,39.27351443123939,37.735849056603776,76.04301075268818,51.69317168764479,96.1006289308176,10.613617798780984,28.6598966324584,27.61001697792869,36.379572021429055,11.518845500848895,29.843394742993137,52.59351276742581,46.67122507122507,82.4,44.6,25.8
ENSG00000020922,add_cone_removed_a1.0,private,5,41.0,21,39.56005398110661,37.5609756097561,74.92375168690958,52.79313876088069,95.1219512195122,10.382605406289615,29.177448574817,25.076248313090417,33.93377709506741,0.0,25.77564102564103,52.18181818181817,45.95238095238095,15.0,10.8,13.2
ENSG00000020922,add_cone_removed_a1.0,shared_not_private,5,118.0,21,39.19945475979959,37.79661016949153,76.44078144078144,51.3243504298271,96.4406779661017,8.630211467240105,30.569243292559484,28.45948591638247,37.31339372330642,15.46608563849943,30.800336917983977,52.74894957983194,47.69230769230769,67.4,33.8,12.6
ENSG00000020922,add_gc_removed_a1.0,platy_not_human,5,159.0,21,36.78298789710233,35.59748427672956,77.30578757715728,47.58838129917948,96.85534591194968,9.170744271918188,27.612243625184146,25.54443760192301,33.10885040474009,11.423491493608712,20.999318646377468,58.21563460693896,49.2011396011396,82.2,45.4,26.4
ENSG00000020922,add_gc_removed_a1.0,private,5,41.0,21,39.54440275171983,38.53658536585366,80.07723577235772,49.30592319848356,97.5609756097561,8.016275481519385,31.52812727020044,19.92276422764228,25.46923795304349,0.0,10.535714285714286,60.0,56.5934065934066,15.6,11.0,13.4
ENSG00000020922,add_gc_removed_a1.0,shared_not_private,5,118.0,21,35.823082610741416,34.57627118644068,76.32553606237818,46.99788029773289,96.61016949152544,8.252982073986123,27.57010053675529,27.527055185857364,36.23668017900104,15.431202527391276,23.45268542199489,57.63483575248281,41.53846153846153,66.6,34.4,13.0
ENSG00000020922,add_gc_removed_a1.0_L24,platy_not_human,5,159.0,21,37.71726481403901,36.477987421383645,75.6875340556555,49.84251864095173,96.72955974842768,10.472112451788472,27.245152362250536,28.21118202901884,37.293823432984894,11.053577247125634,22.373955753326896,59.96311956777073,48.74529914529914,83.2,44.4,26.2
ENSG00000020922,add_gc_removed_a1.0_L24,private,5,41.0,21,39.8270794246404,39.02439024390244,78.11694809255785,51.030913978494624,98.04878048780488,12.4416823014384,27.385397123202,22.395872420262663,28.92409867172676,0.0,19.25,48.54545454545455,56.7032967032967,15.6,10.8,13.8
ENSG00000020922,add_gc_removed_a1.0_L24,shared_not_private,5,118.0,21,36.98258246616927,35.59322033898305,74.83456525114248,49.43846360980012,96.27118644067797,8.89497785646645,28.087604609702822,30.284561201001736,40.50037965210282,14.9659978630686,23.11051693404635,63.68983957219251,40.12820512820512,67.6,33.6,12.4
ENSG00000020922,add_own,platy_not_human,5,159.0,21,39.205935245781504,36.9811320754717,77.75807473025507,50.52984742475678,94.33962264150944,11.10324114985938,28.10269409592212,26.91131828703747,34.95550265181087,11.33534888272686,28.068667580270954,56.39320403223335,43.707122507122506,79.2,44.6,26.2
ENSG00000020922,add_own,private,5,41.0,21,37.164053013218606,35.12195121951219,72.66604794781945,52.043010752688176,94.63414634146342,8.293334123597282,28.870718889621333,26.84614717413177,39.61650511149955,0.0,20.496336996337,58.909090909090914,37.69230769230769,14.4,10.6,13.8
ENSG00000020922,add_own,shared_not_private,5,118.0,21,39.95279462763428,37.6271186440678,79.53019346083809,50.22765849023924,94.23728813559322,10.890374622187649,29.062420005446636,26.933651515327245,34.015203529669705,15.291945510850278,29.66283179186405,55.81156098803158,50.95571095571096,64.8,34.0,12.4
ENSG00000020922,add_own_L24,platy_not_human,5,159.0,21,35.7031926436185,34.59119496855346,73.10915774107954,48.85869514878065,96.85534591194968,9.72283960645539,25.98035303716311,29.23872334683948,40.039405646425294,11.16528187807372,21.00515599629127,59.45893719806763,40.29629629629629,82.0,45.4,26.6
ENSG00000020922,add_own_L24,private,5,41.0,21,36.30487804878049,35.609756097560975,73.58536585365854,49.9032064849928,98.04878048780488,8.156448632668145,28.148429416112343,26.414634146341463,38.153129317694095,0.0,15.166666666666666,56.36363636363636,44.72527472527473,15.8,10.6,13.8
ENSG00000020922,add_own_L24,shared_not_private,5,118.0,21,35.4862399710385,34.237288135593225,72.91921769835689,48.6677828344495,96.4406779661017,8.945697289661515,26.540542681376984,30.25738868871506,41.59433159433159,15.10872503065787,22.3818906802884,60.28571428571429,35.51282051282051,66.2,34.8,12.8
ENSG00000020922,cross_gene_a1.0,platy_not_human,5,159.0,21,41.23612899506976,40.25157232704403,78.35093920611028,52.66135899521099,97.61006289308176,11.257864214841115,29.97826478022865,25.527044522560544,32.58342820999367,11.598788405058723,29.85838094012542,60.89855072463767,42.96296296296296,83.0,45.6,26.6
ENSG00000020922,cross_gene_a1.0,private,5,41.0,21,41.084082156611046,40.0,76.29396662387676,53.605769230769226,97.07317073170732,9.350442486482285,31.73363967012876,23.218228498074456,30.84367245657568,0.0,25.57692307692308,64.36363636363636,40.0,15.4,10.8,13.6
ENSG00000020922,cross_gene_a1.0,shared_not_private,5,118.0,21,41.261023853735416,40.33898305084746,79.00977051989692,52.31024086186393,97.79661016949152,10.211416911175563,31.04960694255985,26.364777286753423,33.44870891078125,15.60102987451493,30.812013119529247,59.68067226890757,46.15384615384615,67.6,34.8,13.0
ENSG00000020922,panel_other_k5,platy_not_human,5,159.0,21,36.79150955770464,35.84905660377358,76.00008992414055,48.499257475908166,97.48427672955977,9.358640059883012,27.432869497821635,28.926123516592614,38.318902738788246,11.48456904227567,21.848461892358408,55.73913043478261,51.08148148148148,83.2,45.6,26.2
ENSG00000020922,panel_other_k5,private,5,41.0,21,38.035021888680426,37.07317073170732,76.99499687304565,49.748017812533945,97.5609756097561,8.716290484583169,29.318731404097257,22.505003126954342,29.820856413598342,0.0,16.833333333333336,49.27272727272727,53.51648351648352,15.6,10.6,13.8
ENSG00000020922,panel_other_k5,shared_not_private,5,118.0,21,36.34397341917801,35.42372881355932,75.65956896663177,48.10087634800279,97.45762711864408,8.500762167278983,27.843211251899028,31.1570673182588,41.35862966322736,15.479527854270902,23.02246217347183,57.71428571428571,48.44988344988345,67.6,35.0,12.4
ENSG00000020922,panel_same_k5,platy_not_human,5,159.0,21,37.71742141543565,36.72955974842768,77.65618274985079,48.58081454309982,97.35849056603772,10.071895280524766,27.645526134910888,25.965324796347648,33.45314602640167,11.371693125158842,23.942936389192,61.275362318840585,40.84558404558405,83.4,45.4,26.0
ENSG00000020922,panel_same_k5,private,5,41.0,21,37.50594121325829,36.58536585365854,74.55034396497811,50.41633561099635,97.5609756097561,8.964543654177803,28.541397559080487,25.44965603502189,34.57045526775782,0.0,20.25,54.54545454545455,43.40659340659341,15.6,11.0,13.4
